lat,lon,month,price_index
21.96,93.12,2023-07-01,3.87
21.96,93.12,2023-08-01,3.79
21.96,93.12,2023-09-01,3.87
21.96,93.12,2023-10-01,3.82
21.96,93.12,2023-11-01,4.22
21.96,93.12,2023-12-01,4.24
22.93,97.75,2021-01-01,1.08
22.93,97.75,2021-02-01,1.06
22.93,97.75,2021-03-01,1.17
22.93,97.75,2021-04-01,1.17
22.93,97.75,2021-05-01,1.3
22.93,97.75,2021-06-01,1.23
22.93,97.75,2021-07-01,1.23
22.93,97.75,2021-08-01,1.44
22.93,97.75,2021-09-01,1.5
22.93,97.75,2021-10-01,1.49
22.93,97.75,2021-11-01,1.52
22.93,97.75,2021-12-01,1.52
22.93,97.75,2022-01-01,1.52
22.93,97.75,2022-02-01,1.73
22.93,97.75,2022-03-01,1.82
22.93,97.75,2022-04-01,1.87
22.93,97.75,2022-05-01,1.83
22.93,97.75,2022-06-01,1.89
22.93,97.75,2022-07-01,1.97
22.93,97.75,2022-08-01,2.36
22.93,97.75,2022-09-01,2.81
22.93,97.75,2022-10-01,2.62
22.93,97.75,2022-11-01,2.47
22.93,97.75,2022-12-01,2.33
22.93,97.75,2023-01-01,2.11
22.93,97.75,2023-02-01,2.32
22.93,97.75,2023-03-01,2.42
22.93,97.75,2023-04-01,2.31
22.93,97.75,2023-05-01,2.67
22.93,97.75,2023-06-01,2.57
22.93,97.75,2023-07-01,2.72
22.93,97.75,2023-08-01,3.29
22.93,97.75,2023-09-01,3.04
22.93,97.75,2023-10-01,3.21
22.93,97.75,2023-11-01,3.37
22.93,97.75,2023-12-01,3.3
23.68,98.77,2021-01-01,1.54
23.68,98.77,2021-02-01,1.54
23.68,98.77,2021-03-01,1.62
23.68,98.77,2021-04-01,1.62
23.68,98.77,2021-05-01,1.8
23.68,98.77,2021-06-01,1.93
23.68,98.77,2021-07-01,1.97
23.68,98.77,2021-08-01,2.15
23.68,98.77,2021-09-01,2.29
23.68,98.77,2021-10-01,2.24
23.68,98.77,2021-11-01,1.98
23.68,98.77,2021-12-01,2.26
23.68,98.77,2022-01-01,2.45
23.68,98.77,2022-02-01,2.57
23.68,98.77,2022-03-01,2.72
23.68,98.77,2022-04-01,2.08
23.68,98.77,2022-05-01,2.22
23.68,98.77,2022-06-01,2.39
23.68,98.77,2022-07-01,2.42
23.68,98.77,2022-08-01,2.54
23.68,98.77,2022-09-01,2.89
23.68,98.77,2022-10-01,3.01
23.68,98.77,2022-11-01,3.19
23.68,98.77,2022-12-01,3.25
23.68,98.77,2023-01-01,2.9
23.68,98.77,2023-02-01,2.99
23.68,98.77,2023-03-01,3.35
23.68,98.77,2023-04-01,3.38
23.68,98.77,2023-05-01,3.49
23.68,98.77,2023-06-01,3.57
23.68,98.77,2023-07-01,3.46
23.68,98.77,2023-08-01,3.57
23.68,98.77,2023-09-01,3.95
23.68,98.77,2023-10-01,3.92
23.68,98.77,2023-11-01,4.1
23.68,98.77,2023-12-01,3.98
20.55,93.24,2021-01-01,0.84
20.55,93.24,2021-02-01,0.84
20.55,93.24,2021-03-01,0.92
20.55,93.24,2021-04-01,1.02
20.55,93.24,2021-05-01,1.07
20.55,93.24,2021-06-01,1.08
20.55,93.24,2021-07-01,1.13
20.55,93.24,2021-08-01,1.14
20.55,93.24,2021-09-01,1.23
20.55,93.24,2021-10-01,1.37
20.55,93.24,2021-11-01,1.27
20.55,93.24,2021-12-01,1.27
20.55,93.24,2022-01-01,1.34
20.55,93.24,2022-02-01,1.59
20.55,93.24,2022-03-01,1.76
20.55,93.24,2022-04-01,1.79
20.55,93.24,2022-05-01,1.65
20.55,93.24,2022-06-01,1.9
20.55,93.24,2022-07-01,1.84
20.55,93.24,2022-08-01,2.03
20.55,93.24,2022-09-01,2.39
20.55,93.24,2022-10-01,2.18
20.55,93.24,2022-11-01,2.12
20.55,93.24,2022-12-01,1.94
20.55,93.24,2023-01-01,2.01
20.55,93.24,2023-02-01,1.87
20.55,93.24,2023-03-01,2.15
20.55,93.24,2023-04-01,2.16
20.55,93.24,2023-05-01,2.15
20.55,93.24,2023-06-01,2.33
20.55,93.24,2023-07-01,2.52
20.55,93.24,2023-08-01,2.88
20.55,93.24,2023-09-01,2.74
20.55,93.24,2023-10-01,2.71
20.55,93.24,2023-11-01,3.18
20.55,93.24,2023-12-01,4.06
13.98,98.12,2021-01-01,0.98
13.98,98.12,2021-02-01,1.03
13.98,98.12,2021-03-01,0.97
13.98,98.12,2021-04-01,0.99
13.98,98.12,2021-05-01,1.07
13.98,98.12,2021-06-01,1.01
13.98,98.12,2021-07-01,1.1
13.98,98.12,2021-08-01,1.19
13.98,98.12,2021-09-01,1.29
13.98,98.12,2021-10-01,1.4
13.98,98.12,2021-11-01,1.36
13.98,98.12,2021-12-01,1.38
13.98,98.12,2022-01-01,1.52
13.98,98.12,2022-02-01,1.63
13.98,98.12,2022-03-01,1.64
13.98,98.12,2022-04-01,1.71
13.98,98.12,2022-05-01,1.71
13.98,98.12,2022-06-01,1.8
13.98,98.12,2022-07-01,1.85
13.98,98.12,2022-08-01,2.26
13.98,98.12,2022-09-01,2.44
13.98,98.12,2022-10-01,2.28
13.98,98.12,2022-11-01,2.17
13.98,98.12,2022-12-01,2.11
13.98,98.12,2023-01-01,2.11
13.98,98.12,2023-02-01,2.18
13.98,98.12,2023-03-01,2.02
13.98,98.12,2023-04-01,2.24
13.98,98.12,2023-05-01,2.26
13.98,98.12,2023-06-01,2.25
13.98,98.12,2023-07-01,2.35
13.98,98.12,2023-08-01,2.56
13.98,98.12,2023-09-01,2.59
13.98,98.12,2023-10-01,2.55
13.98,98.12,2023-11-01,2.43
13.98,98.12,2023-12-01,2.63
27.3,97.42,2021-01-01,1.12
27.3,97.42,2021-02-01,1.27
27.3,97.42,2021-03-01,1.39
27.3,97.42,2021-04-01,1.44
27.3,97.42,2021-05-01,1.53
27.3,97.42,2021-06-01,1.51
27.3,97.42,2021-07-01,1.57
27.3,97.42,2021-08-01,1.63
27.3,97.42,2021-09-01,1.66
27.3,97.42,2021-10-01,1.73
27.3,97.42,2021-11-01,1.75
27.3,97.42,2021-12-01,1.81
27.3,97.42,2022-01-01,1.93
27.3,97.42,2022-02-01,2.01
27.3,97.42,2022-03-01,2.19
27.3,97.42,2022-04-01,2.21
27.3,97.42,2022-05-01,2.4
27.3,97.42,2022-06-01,2.49
27.3,97.42,2022-07-01,2.52
27.3,97.42,2022-08-01,2.75
27.3,97.42,2022-09-01,3.48
27.3,97.42,2022-10-01,3.49
27.3,97.42,2022-11-01,3.55
27.3,97.42,2022-12-01,3.45
27.3,97.42,2023-01-01,3.45
27.3,97.42,2023-02-01,3.38
27.3,97.42,2023-03-01,3.5
27.3,97.42,2023-04-01,3.65
27.3,97.42,2023-05-01,3.73
27.3,97.42,2023-06-01,3.79
27.3,97.42,2023-07-01,3.93
27.3,97.42,2023-08-01,4.43
27.3,97.42,2023-09-01,4.53
27.3,97.42,2023-10-01,4.47
27.3,97.42,2023-11-01,4.71
27.3,97.42,2023-12-01,4.85
19.12,93.87,2021-01-01,0.9
19.12,93.87,2021-02-01,0.94
19.12,93.87,2021-03-01,1.04
19.12,93.87,2021-04-01,1.07
19.12,93.87,2021-05-01,1.1
19.12,93.87,2021-06-01,1.1
19.12,93.87,2021-07-01,1.14
19.12,93.87,2021-08-01,1.21
19.12,93.87,2021-09-01,1.26
19.12,93.87,2021-10-01,1.33
19.12,93.87,2021-11-01,1.32
19.12,93.87,2021-12-01,1.33
19.12,93.87,2022-01-01,1.37
19.12,93.87,2022-02-01,1.48
19.12,93.87,2022-03-01,1.72
19.12,93.87,2022-04-01,1.73
19.12,93.87,2022-05-01,1.77
19.12,93.87,2022-06-01,1.94
19.12,93.87,2022-07-01,1.99
19.12,93.87,2022-08-01,2.1
19.12,93.87,2022-09-01,2.18
19.12,93.87,2022-10-01,2.02
19.12,93.87,2022-11-01,2.05
19.12,93.87,2022-12-01,1.98
19.12,93.87,2023-01-01,1.98
19.12,93.87,2023-02-01,2.13
19.12,93.87,2023-03-01,2.2
19.12,93.87,2023-04-01,2.22
19.12,93.87,2023-05-01,2.28
19.12,93.87,2023-06-01,2.29
19.12,93.87,2023-07-01,2.42
19.12,93.87,2023-08-01,2.61
19.12,93.87,2023-09-01,2.64
19.12,93.87,2023-10-01,2.61
19.12,93.87,2023-11-01,2.83
19.12,93.87,2023-12-01,3.59
22.78,98.84,2021-01-01,1.59
22.78,98.84,2021-02-01,1.71
22.78,98.84,2021-03-01,1.8
22.78,98.84,2021-04-01,1.89
22.78,98.84,2021-05-01,2.06
22.78,98.84,2021-06-01,2.1
22.78,98.84,2021-07-01,2.21
22.78,98.84,2021-08-01,2.32
22.78,98.84,2021-09-01,2.59
22.78,98.84,2021-10-01,2.65
22.78,98.84,2021-11-01,2.58
22.78,98.84,2021-12-01,2.83
22.78,98.84,2022-01-01,2.74
22.78,98.84,2022-02-01,2.69
22.78,98.84,2022-03-01,2.5
22.78,98.84,2022-04-01,2.32
22.78,98.84,2022-05-01,2.22
22.78,98.84,2022-06-01,2.29
22.78,98.84,2022-07-01,2.32
22.78,98.84,2022-08-01,2.53
22.78,98.84,2022-09-01,2.9
22.78,98.84,2022-10-01,2.93
22.78,98.84,2022-11-01,2.96
22.78,98.84,2022-12-01,2.92
22.78,98.84,2023-01-01,2.83
22.78,98.84,2023-02-01,2.95
22.78,98.84,2023-03-01,3.26
22.78,98.84,2023-04-01,3.3
22.78,98.84,2023-05-01,3.43
22.78,98.84,2023-06-01,3.5
22.78,98.84,2023-07-01,3.53
22.78,98.84,2023-08-01,3.68
22.78,98.84,2023-09-01,3.89
22.78,98.84,2023-10-01,3.84
22.78,98.84,2023-11-01,4.1
22.78,98.84,2023-12-01,3.88
24.25,97.35,2021-01-01,1.76
24.25,97.35,2021-02-01,1.82
24.25,97.35,2021-03-01,1.72
24.25,97.35,2021-04-01,1.76
24.25,97.35,2021-05-01,1.82
24.25,97.35,2021-06-01,1.66
24.25,97.35,2021-07-01,1.7
24.25,97.35,2021-08-01,1.74
24.25,97.35,2021-09-01,1.87
24.25,97.35,2021-10-01,2.04
24.25,97.35,2021-11-01,2.09
24.25,97.35,2021-12-01,2.17
24.25,97.35,2022-01-01,2.13
24.25,97.35,2022-02-01,2.18
24.25,97.35,2022-03-01,2.27
24.25,97.35,2022-04-01,2.36
24.25,97.35,2022-05-01,2.36
24.25,97.35,2022-06-01,2.47
24.25,97.35,2022-07-01,2.52
24.25,97.35,2022-08-01,2.86
24.25,97.35,2022-09-01,3.13
24.25,97.35,2022-10-01,3.21
24.25,97.35,2022-11-01,3.24
24.25,97.35,2022-12-01,3.14
24.25,97.35,2023-01-01,3.28
24.25,97.35,2023-02-01,3.42
24.25,97.35,2023-03-01,3.25
24.25,97.35,2023-04-01,3.04
24.25,97.35,2023-05-01,3
24.25,97.35,2023-06-01,2.94
24.25,97.35,2023-07-01,3.08
24.25,97.35,2023-08-01,3.52
24.25,97.35,2023-09-01,3.7
24.25,97.35,2023-10-01,3.64
24.25,97.35,2023-11-01,3.83
24.25,97.35,2023-12-01,3.88
25.66,96.36,2021-01-01,1.08
25.66,96.36,2021-02-01,1.07
25.66,96.36,2021-03-01,1.12
25.66,96.36,2021-04-01,1.15
25.66,96.36,2021-05-01,1.24
25.66,96.36,2021-06-01,1.24
25.66,96.36,2021-07-01,1.28
25.66,96.36,2021-08-01,1.32
25.66,96.36,2021-09-01,1.36
25.66,96.36,2021-10-01,1.43
25.66,96.36,2021-11-01,1.45
25.66,96.36,2021-12-01,1.47
25.66,96.36,2022-01-01,1.53
25.66,96.36,2022-02-01,1.67
25.66,96.36,2022-03-01,1.97
25.66,96.36,2022-04-01,2.08
25.66,96.36,2022-05-01,2.22
25.66,96.36,2022-06-01,2.4
25.66,96.36,2022-07-01,2.39
25.66,96.36,2022-08-01,2.66
25.66,96.36,2022-09-01,3.13
25.66,96.36,2022-10-01,3.65
25.66,96.36,2022-11-01,3.73
25.66,96.36,2022-12-01,3.69
25.66,96.36,2023-01-01,3.64
25.66,96.36,2023-02-01,3.22
25.66,96.36,2023-03-01,2.99
25.66,96.36,2023-04-01,3.02
25.66,96.36,2023-05-01,3.3
25.66,96.36,2023-06-01,3.69
25.66,96.36,2023-07-01,4.12
25.66,96.36,2023-08-01,4.62
25.66,96.36,2023-09-01,4.69
25.66,96.36,2023-10-01,4.83
25.66,96.36,2023-11-01,5.02
25.66,96.36,2023-12-01,4.83
22.91,99.37,2021-01-01,1.46
22.91,99.37,2021-02-01,1.63
22.91,99.37,2021-03-01,1.69
22.91,99.37,2021-04-01,1.76
22.91,99.37,2021-05-01,1.88
22.91,99.37,2021-06-01,1.88
22.91,99.37,2021-07-01,1.93
22.91,99.37,2021-08-01,2.01
22.91,99.37,2021-09-01,2.21
22.91,99.37,2021-10-01,2.29
22.91,99.37,2021-11-01,2.28
22.91,99.37,2021-12-01,2.3
22.91,99.37,2022-01-01,2.37
22.91,99.37,2022-02-01,2.43
22.91,99.37,2022-03-01,2.24
22.91,99.37,2022-04-01,2.24
22.91,99.37,2022-05-01,2.33
22.91,99.37,2022-06-01,2.41
22.91,99.37,2022-07-01,2.44
22.91,99.37,2022-08-01,2.67
22.91,99.37,2022-09-01,3.12
22.91,99.37,2022-10-01,3.15
22.91,99.37,2022-11-01,3.21
22.91,99.37,2022-12-01,3.18
22.91,99.37,2023-01-01,3.06
22.91,99.37,2023-02-01,3.18
22.91,99.37,2023-03-01,3.41
22.91,99.37,2023-04-01,3.48
22.91,99.37,2023-05-01,3.61
22.91,99.37,2023-06-01,3.67
22.91,99.37,2023-07-01,3.73
22.91,99.37,2023-08-01,4
22.91,99.37,2023-09-01,4.12
22.91,99.37,2023-10-01,4.07
22.91,99.37,2023-11-01,4.46
22.91,99.37,2023-12-01,4.13
21.7,93.27,2021-01-01,1.22
21.7,93.27,2021-02-01,1.21
21.7,93.27,2021-03-01,1.24
21.7,93.27,2021-04-01,1.27
21.7,93.27,2021-05-01,1.38
21.7,93.27,2021-06-01,1.38
21.7,93.27,2021-07-01,1.43
21.7,93.27,2021-08-01,1.47
21.7,93.27,2021-09-01,1.6
21.7,93.27,2021-10-01,1.61
21.7,93.27,2021-11-01,1.7
21.7,93.27,2021-12-01,1.71
21.7,93.27,2022-01-01,1.83
21.7,93.27,2022-02-01,1.92
21.7,93.27,2022-03-01,2.01
21.7,93.27,2022-04-01,1.83
21.7,93.27,2022-05-01,1.8
21.7,93.27,2022-06-01,1.84
21.7,93.27,2022-07-01,1.86
21.7,93.27,2022-08-01,2.12
21.7,93.27,2022-09-01,2.4
21.7,93.27,2022-10-01,2.47
21.7,93.27,2022-11-01,2.59
21.7,93.27,2022-12-01,2.58
21.7,93.27,2023-01-01,2.6
21.7,93.27,2023-02-01,2.64
21.7,93.27,2023-03-01,3.22
21.7,93.27,2023-04-01,3.69
21.7,93.27,2023-05-01,3.68
21.7,93.27,2023-06-01,3.68
21.7,93.27,2023-07-01,3.71
21.7,93.27,2023-08-01,3.8
21.7,93.27,2023-09-01,3.8
21.7,93.27,2023-10-01,3.8
21.7,93.27,2023-11-01,4.1
21.7,93.27,2023-12-01,4.35
23.08,99.22,2021-01-01,1.52
23.08,99.22,2021-02-01,1.68
23.08,99.22,2021-03-01,1.66
23.08,99.22,2021-04-01,1.76
23.08,99.22,2021-05-01,1.82
23.08,99.22,2021-06-01,1.87
23.08,99.22,2021-07-01,1.92
23.08,99.22,2021-08-01,1.95
23.08,99.22,2021-09-01,2.17
23.08,99.22,2021-10-01,2.24
23.08,99.22,2021-11-01,2.23
23.08,99.22,2021-12-01,2.26
23.08,99.22,2022-01-01,2.37
23.08,99.22,2022-02-01,2.34
23.08,99.22,2022-03-01,2.36
23.08,99.22,2022-04-01,2.38
23.08,99.22,2022-05-01,2.31
23.08,99.22,2022-06-01,2.37
23.08,99.22,2022-07-01,2.4
23.08,99.22,2022-08-01,2.62
23.08,99.22,2022-09-01,3.07
23.08,99.22,2022-10-01,3.09
23.08,99.22,2022-11-01,3.19
23.08,99.22,2022-12-01,3.14
23.08,99.22,2023-01-01,2.93
23.08,99.22,2023-02-01,3.06
23.08,99.22,2023-03-01,3.35
23.08,99.22,2023-04-01,3.4
23.08,99.22,2023-05-01,3.55
23.08,99.22,2023-06-01,3.6
23.08,99.22,2023-07-01,3.66
23.08,99.22,2023-08-01,3.77
23.08,99.22,2023-09-01,4.08
23.08,99.22,2023-10-01,4.04
23.08,99.22,2023-11-01,4.36
23.08,99.22,2023-12-01,4.03
21.95,93.59,2021-01-01,1.19
21.95,93.59,2021-02-01,1.25
21.95,93.59,2021-03-01,1.28
21.95,93.59,2021-04-01,1.3
21.95,93.59,2021-05-01,1.34
21.95,93.59,2021-06-01,1.35
21.95,93.59,2021-07-01,1.47
21.95,93.59,2021-08-01,1.51
21.95,93.59,2021-09-01,1.47
21.95,93.59,2021-10-01,1.58
21.95,93.59,2021-11-01,1.68
21.95,93.59,2021-12-01,1.7
21.95,93.59,2022-01-01,1.8
21.95,93.59,2022-02-01,1.84
21.95,93.59,2022-03-01,1.81
21.95,93.59,2022-04-01,1.78
21.95,93.59,2022-05-01,1.61
21.95,93.59,2022-06-01,1.67
21.95,93.59,2022-07-01,1.68
21.95,93.59,2022-08-01,1.88
21.95,93.59,2022-09-01,2.15
21.95,93.59,2022-10-01,2.21
21.95,93.59,2022-11-01,2.34
21.95,93.59,2022-12-01,2.38
21.95,93.59,2023-01-01,2.42
21.95,93.59,2023-02-01,2.52
21.95,93.59,2023-03-01,3.01
21.95,93.59,2023-04-01,3.39
21.95,93.59,2023-05-01,3.57
21.95,93.59,2023-06-01,3.61
21.95,93.59,2023-07-01,3.63
21.95,93.59,2023-08-01,3.61
21.95,93.59,2023-09-01,3.68
21.95,93.59,2023-10-01,3.64
21.95,93.59,2023-11-01,3.89
21.95,93.59,2023-12-01,3.96
20.15,94.92,2021-01-01,0.92
20.15,94.92,2021-02-01,0.96
20.15,94.92,2021-03-01,1.01
20.15,94.92,2021-04-01,1.06
20.15,94.92,2021-05-01,1.1
20.15,94.92,2021-06-01,1.07
20.15,94.92,2021-07-01,1.11
20.15,94.92,2021-08-01,1.2
20.15,94.92,2021-09-01,1.26
20.15,94.92,2021-10-01,1.37
20.15,94.92,2021-11-01,1.35
20.15,94.92,2021-12-01,1.36
20.15,94.92,2022-01-01,1.38
20.15,94.92,2022-02-01,1.5
20.15,94.92,2022-03-01,1.67
20.15,94.92,2022-04-01,1.71
20.15,94.92,2022-05-01,1.74
20.15,94.92,2022-06-01,1.88
20.15,94.92,2022-07-01,1.91
20.15,94.92,2022-08-01,2.16
20.15,94.92,2022-09-01,2.22
20.15,94.92,2022-10-01,1.98
20.15,94.92,2022-11-01,1.94
20.15,94.92,2022-12-01,1.91
20.15,94.92,2023-01-01,1.91
20.15,94.92,2023-02-01,2
20.15,94.92,2023-03-01,2.1
20.15,94.92,2023-04-01,2.18
20.15,94.92,2023-05-01,2.24
20.15,94.92,2023-06-01,2.26
20.15,94.92,2023-07-01,2.55
20.15,94.92,2023-08-01,2.9
20.15,94.92,2023-09-01,2.94
20.15,94.92,2023-10-01,2.88
20.15,94.92,2023-11-01,2.72
20.15,94.92,2023-12-01,2.64
23.97,97.23,2021-01-01,1.16
23.97,97.23,2021-02-01,1.06
23.97,97.23,2021-03-01,1.33
23.97,97.23,2021-04-01,1.35
23.97,97.23,2021-05-01,1.43
23.97,97.23,2021-06-01,1.44
23.97,97.23,2021-07-01,1.37
23.97,97.23,2021-08-01,1.42
23.97,97.23,2021-09-01,1.42
23.97,97.23,2021-10-01,1.52
23.97,97.23,2021-11-01,1.5
23.97,97.23,2021-12-01,1.51
23.97,97.23,2022-01-01,1.54
23.97,97.23,2022-02-01,1.71
23.97,97.23,2022-03-01,1.94
23.97,97.23,2022-04-01,1.91
23.97,97.23,2022-05-01,1.93
23.97,97.23,2022-06-01,1.99
23.97,97.23,2022-07-01,1.99
23.97,97.23,2022-08-01,2.15
23.97,97.23,2022-09-01,2.61
23.97,97.23,2022-10-01,2.5
23.97,97.23,2022-11-01,2.56
23.97,97.23,2022-12-01,2.3
23.97,97.23,2023-01-01,2.31
23.97,97.23,2023-02-01,2.33
23.97,97.23,2023-03-01,2.45
23.97,97.23,2023-04-01,2.52
23.97,97.23,2023-05-01,2.49
23.97,97.23,2023-06-01,2.45
23.97,97.23,2023-07-01,2.6
23.97,97.23,2023-08-01,2.94
23.97,97.23,2023-09-01,2.97
23.97,97.23,2023-10-01,2.93
23.97,97.23,2023-11-01,3.18
23.97,97.23,2023-12-01,3.26
22.29,97.78,2021-01-01,1.1
22.29,97.78,2021-02-01,1.11
22.29,97.78,2021-03-01,1.18
22.29,97.78,2021-04-01,1.2
22.29,97.78,2021-05-01,1.29
22.29,97.78,2021-06-01,1.32
22.29,97.78,2021-07-01,1.37
22.29,97.78,2021-08-01,1.39
22.29,97.78,2021-09-01,1.47
22.29,97.78,2021-10-01,1.6
22.29,97.78,2021-11-01,1.6
22.29,97.78,2021-12-01,1.61
22.29,97.78,2022-01-01,1.64
22.29,97.78,2022-02-01,1.71
22.29,97.78,2022-03-01,1.8
22.29,97.78,2022-04-01,1.79
22.29,97.78,2022-05-01,1.82
22.29,97.78,2022-06-01,1.92
22.29,97.78,2022-07-01,1.94
22.29,97.78,2022-08-01,2.33
22.29,97.78,2022-09-01,2.53
22.29,97.78,2022-10-01,2.44
22.29,97.78,2022-11-01,2.43
22.29,97.78,2022-12-01,2.28
22.29,97.78,2023-01-01,2.22
22.29,97.78,2023-02-01,2.38
22.29,97.78,2023-03-01,2.44
22.29,97.78,2023-04-01,2.49
22.29,97.78,2023-05-01,2.58
22.29,97.78,2023-06-01,2.64
22.29,97.78,2023-07-01,2.83
22.29,97.78,2023-08-01,3.17
22.29,97.78,2023-09-01,3.21
22.29,97.78,2023-10-01,3.17
22.29,97.78,2023-11-01,3.39
22.29,97.78,2023-12-01,3.4
23.6,98.71,2021-01-01,1.52
23.6,98.71,2021-02-01,1.54
23.6,98.71,2021-03-01,1.61
23.6,98.71,2021-04-01,1.61
23.6,98.71,2021-05-01,1.79
23.6,98.71,2021-06-01,1.89
23.6,98.71,2021-07-01,1.95
23.6,98.71,2021-08-01,2.14
23.6,98.71,2021-09-01,2.27
23.6,98.71,2021-10-01,2.23
23.6,98.71,2021-11-01,1.99
23.6,98.71,2021-12-01,2.23
23.6,98.71,2022-01-01,2.42
23.6,98.71,2022-02-01,2.46
23.6,98.71,2022-03-01,2.54
23.6,98.71,2022-04-01,2.08
23.6,98.71,2022-05-01,2.21
23.6,98.71,2022-06-01,2.38
23.6,98.71,2022-07-01,2.41
23.6,98.71,2022-08-01,2.53
23.6,98.71,2022-09-01,2.88
23.6,98.71,2022-10-01,3
23.6,98.71,2022-11-01,3.17
23.6,98.71,2022-12-01,3.23
23.6,98.71,2023-01-01,2.89
23.6,98.71,2023-02-01,2.98
23.6,98.71,2023-03-01,3.33
23.6,98.71,2023-04-01,3.36
23.6,98.71,2023-05-01,3.47
23.6,98.71,2023-06-01,3.54
23.6,98.71,2023-07-01,3.44
23.6,98.71,2023-08-01,3.55
23.6,98.71,2023-09-01,3.92
23.6,98.71,2023-10-01,3.9
23.6,98.71,2023-11-01,4.08
23.6,98.71,2023-12-01,3.95
23.83,97.59,2021-01-01,1.14
23.83,97.59,2021-02-01,1.22
23.83,97.59,2021-03-01,1.29
23.83,97.59,2021-04-01,1.34
23.83,97.59,2021-05-01,1.51
23.83,97.59,2021-06-01,1.52
23.83,97.59,2021-07-01,1.66
23.83,97.59,2021-08-01,1.82
23.83,97.59,2021-09-01,1.66
23.83,97.59,2021-10-01,1.66
23.83,97.59,2021-11-01,1.6
23.83,97.59,2021-12-01,1.57
23.83,97.59,2022-01-01,1.67
23.83,97.59,2022-02-01,1.87
23.83,97.59,2022-03-01,1.97
23.83,97.59,2022-04-01,2
23.83,97.59,2022-05-01,2
23.83,97.59,2022-06-01,2.15
23.83,97.59,2022-07-01,2.15
23.83,97.59,2022-08-01,2.46
23.83,97.59,2022-09-01,2.48
23.83,97.59,2022-10-01,2.46
23.83,97.59,2022-11-01,2.48
23.83,97.59,2022-12-01,2.33
23.83,97.59,2023-01-01,2.21
23.83,97.59,2023-02-01,2.4
23.83,97.59,2023-03-01,2.58
23.83,97.59,2023-04-01,2.63
23.83,97.59,2023-05-01,2.7
23.83,97.59,2023-06-01,2.57
23.83,97.59,2023-07-01,2.87
23.83,97.59,2023-08-01,2.87
23.83,97.59,2023-09-01,3.12
23.83,97.59,2023-10-01,3.1
23.83,97.59,2023-11-01,3.44
23.83,97.59,2023-12-01,3.82
21.2,94.91,2021-01-01,0.92
21.2,94.91,2021-02-01,0.95
21.2,94.91,2021-03-01,0.99
21.2,94.91,2021-04-01,1.02
21.2,94.91,2021-05-01,1.05
21.2,94.91,2021-06-01,1.04
21.2,94.91,2021-07-01,1.08
21.2,94.91,2021-08-01,1.22
21.2,94.91,2021-09-01,1.32
21.2,94.91,2021-10-01,1.64
21.2,94.91,2021-11-01,1.54
21.2,94.91,2021-12-01,1.53
21.2,94.91,2022-01-01,1.49
21.2,94.91,2022-02-01,1.55
21.2,94.91,2022-03-01,1.7
21.2,94.91,2022-04-01,1.73
21.2,94.91,2022-05-01,1.79
21.2,94.91,2022-06-01,1.87
21.2,94.91,2022-07-01,2.06
21.2,94.91,2022-08-01,2.32
21.2,94.91,2022-09-01,2.5
21.2,94.91,2022-10-01,2.13
21.2,94.91,2022-11-01,2.03
21.2,94.91,2022-12-01,1.9
21.2,94.91,2023-01-01,1.9
21.2,94.91,2023-02-01,2.13
21.2,94.91,2023-03-01,2.22
21.2,94.91,2023-04-01,2.21
21.2,94.91,2023-05-01,2.26
21.2,94.91,2023-06-01,2.46
21.2,94.91,2023-07-01,2.69
21.2,94.91,2023-08-01,2.92
21.2,94.91,2023-09-01,3.03
21.2,94.91,2023-10-01,3.18
21.2,94.91,2023-11-01,2.77
21.2,94.91,2023-12-01,2.58
24.11,97.29,2021-01-01,1.12
24.11,97.29,2021-02-01,1.21
24.11,97.29,2021-03-01,1.28
24.11,97.29,2021-04-01,1.33
24.11,97.29,2021-05-01,1.39
24.11,97.29,2021-06-01,1.54
24.11,97.29,2021-07-01,1.32
24.11,97.29,2021-08-01,1.36
24.11,97.29,2021-09-01,1.34
24.11,97.29,2021-10-01,1.48
24.11,97.29,2021-11-01,1.42
24.11,97.29,2021-12-01,1.43
24.11,97.29,2022-01-01,1.45
24.11,97.29,2022-02-01,1.64
24.11,97.29,2022-03-01,1.87
24.11,97.29,2022-04-01,1.86
24.11,97.29,2022-05-01,1.83
24.11,97.29,2022-06-01,2.03
24.11,97.29,2022-07-01,2.06
24.11,97.29,2022-08-01,2.21
24.11,97.29,2022-09-01,2.7
24.11,97.29,2022-10-01,2.45
24.11,97.29,2022-11-01,2.41
24.11,97.29,2022-12-01,2.36
24.11,97.29,2023-01-01,2.38
24.11,97.29,2023-02-01,2.55
24.11,97.29,2023-03-01,2.52
24.11,97.29,2023-04-01,2.49
24.11,97.29,2023-05-01,2.46
24.11,97.29,2023-06-01,2.44
24.11,97.29,2023-07-01,2.65
24.11,97.29,2023-08-01,2.96
24.11,97.29,2023-09-01,2.96
24.11,97.29,2023-10-01,2.95
24.11,97.29,2023-11-01,3.58
24.11,97.29,2023-12-01,3.63
23.25,97.12,2021-01-01,1.19
23.25,97.12,2021-02-01,1.13
23.25,97.12,2021-03-01,1.13
23.25,97.12,2021-04-01,1.08
23.25,97.12,2021-05-01,1.31
23.25,97.12,2021-06-01,1.29
23.25,97.12,2021-07-01,1.33
23.25,97.12,2021-08-01,1.35
23.25,97.12,2021-09-01,1.38
23.25,97.12,2021-10-01,1.47
